,movieid,actorid,actor_movie_rank
29666,8237,1050261,40
29667,8237,1068687,20
29668,8237,1344242,12
29669,8237,1872993,4
29670,8237,2005225,21
29671,8237,2305963,8
29672,8237,2392100,13
29673,8237,2478981,10
29674,8237,2566440,6
29675,8237,2712494,34
29676,8237,2801033,28
29677,8237,2879865,26
29678,8237,2879867,41
29679,8237,2891485,33
29680,8237,2954837,27
29681,8237,2965672,11
29682,8237,3017109,14
29683,8237,3035654,19
29684,8237,3087125,5
29685,8237,3279613,31
29686,8237,3288322,32
29687,8237,3381179,30
29688,8237,3399110,7
29689,8237,3415806,1
29690,8237,3435338,25
29691,8237,3457263,35
29692,8237,3515450,36
29693,8237,3630784,17
29694,8237,3707874,37
29695,8237,3733674,2
29696,8237,3823313,3
29697,8237,3915316,18
29698,8237,3915440,16
29699,8238,91040,2
29700,8238,130661,8
29701,8238,154771,25
29702,8238,260034,20
29703,8238,471539,33
29704,8238,499975,18
29705,8238,510201,14
29706,8238,758327,12
29707,8238,794968,28
29708,8238,800045,10
29709,8238,1025828,19
29710,8238,1071603,1
29711,8238,1158040,16
29712,8238,1162516,26
29713,8238,1238822,34
29714,8238,1262655,9
29715,8238,1324479,6
29716,8238,1349858,22
29717,8238,1480191,29
29718,8238,1657014,11
29719,8238,1848718,23
29720,8238,1933207,3
29721,8238,1948464,24
29722,8238,2104882,17
29723,8238,2223833,32
29724,8238,2426969,7
29725,8238,2435894,13
29726,8238,2782075,5
29727,8238,2870257,31
29728,8238,2899516,15
29729,8238,2991910,30
29730,8238,3091118,4
29731,8238,3231488,35
29732,8238,3836943,21
29733,8238,3872925,27
29734,8239,12590,11
29735,8239,109423,16
29736,8239,220276,3
29737,8239,396420,18
29738,8239,616496,19
29739,8239,964939,12
29740,8239,1112606,9
29741,8239,1397702,2
29742,8239,1521358,8
29743,8239,1568446,10
29744,8239,1609629,19
29745,8239,1683678,7
29746,8239,1711708,15
29747,8239,2324717,5
29748,8239,2621202,6
29749,8239,2748145,17
29750,8239,2802436,14
29751,8239,2860989,4
29752,8239,2988598,13
29753,8240,61797,28
29754,8240,308626,29
29755,8240,317110,13
29756,8240,396705,26
29757,8240,493310,15
29758,8240,679397,4
29759,8240,782247,1
29760,8240,872868,17
29761,8240,1060304,6
29762,8240,1060316,12
29763,8240,1221723,27
29764,8240,1275706,14
29765,8240,1293007,3
29766,8240,1433048,7
29767,8240,1914784,19
29768,8240,1994220,8
29769,8240,2120403,18
29770,8240,2212729,20
29771,8240,2657985,2
29772,8240,2771530,9
29773,8240,2784764,23
29774,8240,2952871,16
29775,8240,3068682,24
29776,8240,3154467,30
29777,8240,3210983,5
29778,8240,3343732,11
29779,8240,3372034,21
29780,8240,3574667,22
29781,8240,3762907,10
29782,8240,3837393,25
29783,8243,17838,1
29784,8243,101652,45
29785,8243,177134,26
29786,8243,289607,37
29787,8243,298326,14
29788,8243,627768,46
29789,8243,783171,2
29790,8243,1061133,33
29791,8243,1087999,15
29792,8243,1149538,32
29793,8243,1176042,35
29794,8243,1188253,8
29795,8243,1228188,47
29796,8243,1327721,16
29797,8243,1395755,6
29798,8243,1436067,21
29799,8243,1714026,24
29800,8243,1914291,12
29801,8243,1958103,11
29802,8243,1999411,25
29803,8243,2068432,9
29804,8243,2107657,28
29805,8243,2113868,48
29806,8243,2135093,31
29807,8243,2275083,38
29808,8243,2327055,17
29809,8243,2541041,29
29810,8243,2550394,5
29811,8243,2586058,13
29812,8243,2600377,3
29813,8243,2678219,36
29814,8243,2693075,50
29815,8243,2907499,30
29816,8243,2935069,10
29817,8243,2940082,23
29818,8243,2940084,22
29819,8243,2978426,39
29820,8243,2980482,34
29821,8243,3056679,27
29822,8243,3085174,18
29823,8243,3100019,19
29824,8243,3158567,20
29825,8243,3198464,40
29826,8243,3356057,41
29827,8243,3371235,43
29828,8243,3434883,7
29829,8243,3486907,4
29830,8243,3578311,49
29831,8243,3634592,44
29832,8243,3799690,42
29833,8245,172862,10
29834,8245,314822,5
29835,8245,426746,8
29836,8245,763654,4
29837,8245,2703071,9
29838,8245,2938238,11
29839,8245,3514954,7
29840,8245,3779928,6
29841,8246,114785,18
29842,8246,284110,19
29843,8246,314538,16
29844,8246,416857,2
29845,8246,441565,30
29846,8246,474472,12
29847,8246,564296,20
29848,8246,621647,11
29849,8246,775401,8
29850,8246,778393,13
29851,8246,814977,1
29852,8246,1156089,28
29853,8246,1173561,29
29854,8246,1431041,15
29855,8246,1871463,25
29856,8246,1892183,22
29857,8246,1948236,26
29858,8246,2318964,23
29859,8246,2726482,5
29860,8246,2754480,27
29861,8246,2888536,7
29862,8246,2935069,14
29863,8246,3079973,6
29864,8246,3091168,21
29865,8246,3114164,17
29866,8246,3326418,3
29867,8246,3492350,4
29868,8246,3583079,24
29869,8246,3600741,9
29870,8246,3834577,10
29871,8248,210169,19
29872,8248,280177,56
29873,8248,387762,10
29874,8248,405176,57
29875,8248,455055,50
29876,8248,463110,35
29877,8248,529815,7
29878,8248,623297,60
29879,8248,656938,48
29880,8248,751341,52
29881,8248,860582,2
29882,8248,894502,53
29883,8248,973380,34
29884,8248,1097249,54
29885,8248,1119666,59
29886,8248,1437532,3
29887,8248,1471638,6
29888,8248,1553969,18
29889,8248,1565020,20
29890,8248,1682561,42
29891,8248,1683112,14
29892,8248,1849450,49
29893,8248,1863323,55
29894,8248,2031091,46
29895,8248,2035619,15
29896,8248,2078583,26
29897,8248,2318665,11
29898,8248,2461070,58
29899,8248,2463350,45
29900,8248,2468791,23
29901,8248,2495734,51
29902,8248,2587581,30
29903,8248,2624538,12
29904,8248,2665603,29
29905,8248,2740051,24
29906,8248,2761748,39
29907,8248,2796297,47
29908,8248,2805241,25
29909,8248,2817946,16
29910,8248,2827111,61
29911,8248,2842596,63
29912,8248,2975028,27
29913,8248,3036106,32
29914,8248,3075953,9
29915,8248,3103783,28
29916,8248,3190762,4
29917,8248,3193601,5
29918,8248,3340298,8
29919,8248,3364629,17
29920,8248,3480414,33
29921,8248,3486675,44
29922,8248,3555601,43
29923,8248,3622519,38
29924,8248,3689472,37
29925,8248,3704142,40
29926,8248,3706277,21
29927,8248,3756760,1
29928,8248,3873717,13
29929,8248,3877147,22
29930,8248,3885155,36
29931,8248,3906009,41
29932,8248,3926692,62
29933,8248,3928692,31
29934,8249,92289,20
29935,8249,156349,13
29936,8249,157996,18
29937,8249,924694,21
29938,8249,1495563,6
29939,8249,1744966,17
29940,8249,1900383,2
29941,8249,2205334,14
29942,8249,2331648,10
29943,8249,2563261,4
29944,8249,2591436,23
29945,8249,2715892,9
29946,8249,2947683,7
29947,8249,2981328,5
29948,8249,3020243,8
29949,8249,3060665,22
29950,8249,3118812,12
29951,8249,3133849,3
29952,8249,3473611,11
29953,8249,3528138,19
29954,8249,3610472,1
29955,8249,3689022,15
29956,8249,3876348,16
29957,8250,465042,1
29958,8250,2076314,2
29959,8250,2588831,3
29960,8252,30881,6
29961,8252,115242,16
29962,8252,176713,1
29963,8252,225102,22
29964,8252,559172,23
29965,8252,869249,25
29966,8252,893173,21
29967,8252,959135,12
29968,8252,1070061,14
29969,8252,1302041,19
29970,8252,1357821,3
29971,8252,1364240,4
29972,8252,1370783,7
29973,8252,1495397,20
29974,8252,1605054,5
29975,8252,1826769,10
29976,8252,1936412,11
29977,8252,1970009,8
29978,8252,2057758,26
29979,8252,2140594,24
29980,8252,2331145,15
29981,8252,2547980,27
29982,8252,2600365,17
29983,8252,2667446,18
29984,8252,2754667,30
29985,8252,2889599,29
29986,8252,3094242,13
29987,8252,3160035,9
29988,8252,3289527,28
29989,8252,3763705,2
29990,8253,40337,24
29991,8253,359767,19
29992,8253,478362,1
29993,8253,1050676,7
29994,8253,1337752,12
29995,8253,1483089,4
29996,8253,1658441,8
29997,8253,1888610,23
29998,8253,2004786,11
29999,8253,2095726,5
30000,8253,2450964,3
30001,8253,2453999,10
30002,8253,2467305,6
30003,8253,2569889,17
30004,8253,2752825,18
30005,8253,2890664,15
30006,8253,2894100,16
30007,8253,2898552,20
30008,8253,2898561,21
30009,8253,3316650,9
30010,8253,3366653,22
30011,8253,3374436,13
30012,8253,3400067,14
30013,8253,3436015,2
30014,8254,177548,16
30015,8254,177901,13
30016,8254,320301,6
30017,8254,658918,2
30018,8254,659815,8
30019,8254,785392,15
30020,8254,832213,3
30021,8254,898901,7
30022,8254,1321712,4
30023,8254,1445597,9
30024,8254,2452324,1
30025,8254,2784304,14
30026,8254,3397626,5
30027,8254,3564177,12
30028,8254,3735445,10
30029,8254,3859909,11
30030,8259,1089172,1
30031,8260,87645,5
30032,8260,588765,9
30033,8260,697090,19
30034,8260,973061,4
30035,8260,1042602,8
30036,8260,1172542,28
30037,8260,1173023,11
30038,8260,1253820,22
30039,8260,1283082,10
30040,8260,1696427,20
30041,8260,1771377,3
30042,8260,1781567,26
30043,8260,1795681,1
30044,8260,2023226,17
30045,8260,2118578,16
30046,8260,2145790,25
30047,8260,2183802,13
30048,8260,2209581,7
30049,8260,2446245,23
30050,8260,2836344,2
30051,8260,2961502,24
30052,8260,3353980,6
30053,8260,3389760,18
30054,8260,3481559,27
30055,8260,3506643,12
30056,8260,3644673,15
30057,8260,3716724,21
30058,8260,3884793,14
30059,8261,107711,19
30060,8261,131194,28
30061,8261,199334,11
30062,8261,210693,10
30063,8261,294956,14
30064,8261,484025,24
30065,8261,510565,8
30066,8261,534822,6
30067,8261,634787,7
30068,8261,777226,12
30069,8261,792750,5
30070,8261,1060304,2
30071,8261,1086322,18
30072,8261,1218273,15
30073,8261,1604436,26
30074,8261,1616312,30
30075,8261,1800116,27
30076,8261,1821773,25
30077,8261,1821781,20
30078,8261,1940637,4
30079,8261,2013089,13
30080,8261,2067126,21
30081,8261,2591345,23
30082,8261,2602946,1
30083,8261,2859503,16
30084,8261,3275337,10
30085,8261,3302907,17
30086,8261,3376240,22
30087,8261,3556171,3
30088,8261,3595079,29
30089,8263,86399,56
30090,8263,117035,66
30091,8263,124574,9
30092,8263,303288,33
30093,8263,314213,55
30094,8263,450593,60
30095,8263,453090,32
30096,8263,486603,17
30097,8263,497768,7
30098,8263,523136,73
30099,8263,554792,54
30100,8263,565100,21
30101,8263,665425,49
30102,8263,684918,20
30103,8263,757266,61
30104,8263,931084,26
30105,8263,943311,72
30106,8263,990546,38
30107,8263,1043631,5
30108,8263,1167090,35
30109,8263,1235986,22
30110,8263,1253258,65
30111,8263,1341605,24
30112,8263,1344469,6
30113,8263,1390549,30
30114,8263,1471675,50
30115,8263,1485554,59
30116,8263,1498914,12
30117,8263,1543087,58
30118,8263,1546512,51
30119,8263,1610742,52
30120,8263,1639373,1
30121,8263,1682598,3
30122,8263,1811385,8
30123,8263,1843256,48
30124,8263,1888013,74
30125,8263,1995503,11
30126,8263,2016385,45
30127,8263,2026408,4
30128,8263,2103032,64
30129,8263,2117065,46
30130,8263,2128238,71
30131,8263,2165990,40
30132,8263,2186715,47
30133,8263,2286188,31
30134,8263,2292111,63
30135,8263,2411360,19
30136,8263,2469775,62
30137,8263,2533559,41
30138,8263,2547269,57
30139,8263,2605089,70
30140,8263,2681862,18
30141,8263,2754993,13
30142,8263,2766503,14
30143,8263,2884050,16
30144,8263,2939422,34
30145,8263,2994699,29
30146,8263,3015041,15
30147,8263,3028215,53
30148,8263,3100623,43
30149,8263,3112648,25
30150,8263,3292476,2
30151,8263,3340027,67
30152,8263,3449462,23
30153,8263,3469612,10
30154,8263,3507186,37
30155,8263,3559354,27
30156,8263,3596422,75
30157,8263,3600709,42
30158,8263,3603372,69
30159,8263,3682003,44
30160,8263,3730105,39
30161,8263,3732351,68
30162,8263,3749863,28
30163,8263,3917379,36
30164,8264,258641,3
30165,8264,371076,7
30166,8264,607332,1
30167,8264,651056,16
30168,8264,726905,10
30169,8264,791870,9
30170,8264,812230,18
30171,8264,883036,26
30172,8264,924611,25
30173,8264,940767,23
30174,8264,1365253,20
30175,8264,1459675,24
30176,8264,1584641,13
30177,8264,1888834,4
30178,8264,1971726,11
30179,8264,2429764,6
30180,8264,2449687,8
30181,8264,2604533,27
30182,8264,2767174,12
30183,8264,2876508,22
30184,8264,3092545,17
30185,8264,3443763,21
30186,8264,3448561,19
30187,8264,3669537,15
30188,8264,3721029,14
30189,8264,3747431,5
30190,8264,3815452,2
30191,8265,113972,8
30192,8265,182953,40
30193,8265,256094,14
30194,8265,285029,1
30195,8265,297495,45
30196,8265,396877,4
30197,8265,497966,12
30198,8265,509214,35
30199,8265,570290,41
30200,8265,719335,19
30201,8265,772472,42
30202,8265,792723,7
30203,8265,792995,21
30204,8265,936871,3
30205,8265,1017654,9
30206,8265,1300179,15
30207,8265,1341439,11
30208,8265,1413087,16
30209,8265,1425491,30
30210,8265,1489905,24
30211,8265,1495669,25
30212,8265,1501346,44
30213,8265,1539280,37
30214,8265,1593363,13
30215,8265,1685533,17
30216,8265,1761994,18
30217,8265,1771261,6
30218,8265,1898029,29
30219,8265,1905737,39
30220,8265,1984667,20
30221,8265,2229692,43
30222,8265,2476347,10
30223,8265,2492404,36
30224,8265,3068554,5
30225,8265,3068635,26
30226,8265,3076964,2
30227,8265,3267333,27
30228,8265,3276955,32
30229,8265,3498051,33
30230,8265,3499185,34
30231,8265,3580664,28
30232,8265,3812511,22
30233,8265,3820728,38
30234,8265,3867789,31
30235,8265,3885710,23
30236,8266,67232,55
30237,8266,104825,38
30238,8266,127114,39
30239,8266,167966,54
30240,8266,264853,57
30241,8266,280177,3
30242,8266,283080,13
30243,8266,333919,18
30244,8266,411897,49
30245,8266,606276,8
30246,8266,618843,52
30247,8266,695097,4
30248,8266,719241,7
30249,8266,725344,34
30250,8266,745994,27
30251,8266,791732,31
30252,8266,851881,53
30253,8266,863219,14
30254,8266,957937,50
30255,8266,1036570,36
30256,8266,1093835,28
30257,8266,1137618,32
30258,8266,1147801,40
30259,8266,1491575,6
30260,8266,1500800,30
30261,8266,1653251,37
30262,8266,1760804,24
30263,8266,1764059,10
30264,8266,2161907,12
30265,8266,2248352,22
30266,8266,2248612,43
30267,8266,2374804,56
30268,8266,2379551,21
30269,8266,2430374,45
30270,8266,2611244,47
30271,8266,2638571,16
30272,8266,2645615,33
30273,8266,2669946,44
30274,8266,2786341,25
30275,8266,2880224,9
30276,8266,2954711,15
30277,8266,3050649,51
30278,8266,3057078,11
30279,8266,3084923,19
30280,8266,3116172,41
30281,8266,3125105,26
30282,8266,3130164,5
30283,8266,3163317,2
30284,8266,3270281,42
30285,8266,3270602,48
30286,8266,3399061,35
30287,8266,3488673,23
30288,8266,3546602,17
30289,8266,3622011,20
30290,8266,3648137,29
30291,8266,3870267,46
30292,8266,3950799,1
30293,8267,145093,16
30294,8267,213830,39
30295,8267,264853,33
30296,8267,485782,12
30297,8267,493484,28
30298,8267,498846,43
30299,8267,565786,1
30300,8267,745693,15
30301,8267,791512,14
30302,8267,869920,19
30303,8267,941041,51
30304,8267,941548,49
30305,8267,942804,10
30306,8267,987727,6
30307,8267,1001713,5
30308,8267,1121187,17
30309,8267,1474626,36
30310,8267,1518018,34
30311,8267,1688404,26
30312,8267,1827785,21
30313,8267,1840272,27
30314,8267,1842139,7
30315,8267,1939272,46
30316,8267,1969281,8
30317,8267,2170204,9
30318,8267,2190077,31
30319,8267,2424975,29
30320,8267,2433614,52
30321,8267,2458249,23
30322,8267,2674424,37
30323,8267,2690375,22
30324,8267,2750897,41
30325,8267,2782846,3
30326,8267,2828113,24
30327,8267,2828133,45
30328,8267,2842103,47
30329,8267,2896968,30
30330,8267,2907512,32
30331,8267,2926038,13
30332,8267,3069101,38
30333,8267,3145277,42
30334,8267,3145287,40
30335,8267,3207933,44
30336,8267,3320846,18
30337,8267,3321711,11
30338,8267,3413531,4
30339,8267,3529568,25
30340,8267,3607714,20
30341,8267,3906956,48
30342,8267,3906963,50
30343,8267,3920933,2
30344,8269,34718,35
30345,8269,119724,33
30346,8269,151628,3
30347,8269,165479,4
30348,8269,182704,24
30349,8269,216385,31
30350,8269,328662,1
30351,8269,341600,17
30352,8269,497388,26
30353,8269,636383,25
30354,8269,717323,9
30355,8269,720939,8
30356,8269,841621,18
30357,8269,917822,29
30358,8269,1167048,6
30359,8269,1195716,15
30360,8269,1496221,27
30361,8269,1498756,16
30362,8269,1589393,34
30363,8269,1664426,30
30364,8269,1768609,13
30365,8269,1813146,7
30366,8269,1822168,11
30367,8269,1918173,14
30368,8269,1984823,32
30369,8269,2243887,10
30370,8269,2312282,36
30371,8269,2396369,5
30372,8269,2627379,22
30373,8269,2629167,23
30374,8269,2947486,20
30375,8269,3032252,28
30376,8269,3233596,2
30377,8269,3518882,12
30378,8269,3911638,21
30379,8269,3937771,19
30380,8272,97779,1
30381,8272,491939,14
30382,8272,951549,7
30383,8272,1110615,15
30384,8272,1307698,13
30385,8272,1469010,6
30386,8272,1632055,2
30387,8272,1681799,16
30388,8272,1735825,3
30389,8272,1986732,12
30390,8272,2447817,8
30391,8272,2611477,10
30392,8272,3699820,5
30393,8272,3920828,1
30394,8274,5505,29
30395,8274,17849,44
30396,8274,101241,45
30397,8274,166624,24
30398,8274,170901,2
30399,8274,225632,9
30400,8274,248393,38
30401,8274,307234,48
30402,8274,359698,8
30403,8274,455075,26
30404,8274,474976,22
30405,8274,551701,33
30406,8274,589998,31
30407,8274,626020,17
30408,8274,636424,12
30409,8274,692749,20
30410,8274,707613,35
30411,8274,709882,11
30412,8274,850855,13
30413,8274,870416,47
30414,8274,1014988,1
30415,8274,1072196,27
30416,8274,1143826,3
30417,8274,1160364,16
30418,8274,1164635,41
30419,8274,1176366,46
30420,8274,1190192,5
30421,8274,1252329,56
30422,8274,1268153,19
30423,8274,1295362,37
30424,8274,1321092,21
30425,8274,1354846,28
30426,8274,1392171,42
30427,8274,1454122,59
30428,8274,1476740,30
30429,8274,1490067,50
30430,8274,1560517,40
30431,8274,1584038,23
30432,8274,1590056,61
30433,8274,1604776,62
30434,8274,1611382,36
30435,8274,1650922,49
30436,8274,1737967,7
30437,8274,1801132,32
30438,8274,1813146,14
30439,8274,1830099,64
30440,8274,1908517,25
30441,8274,2013922,34
30442,8274,2207914,15
30443,8274,2476376,10
30444,8274,2632759,57
30445,8274,2724063,51
30446,8274,2846487,43
30447,8274,3039381,53
30448,8274,3091658,39
30449,8274,3161739,4
30450,8274,3312382,54
30451,8274,3362984,60
30452,8274,3387648,55
30453,8274,3397832,18
30454,8274,3488704,6
30455,8274,3535652,63
30456,8274,3907196,52
30457,8274,3947916,58
30458,8275,45899,1
30459,8275,110606,3
30460,8275,271444,15
30461,8275,316653,8
30462,8275,384524,19
30463,8275,476162,31
30464,8275,511023,33
30465,8275,899659,27
30466,8275,1017631,18
30467,8275,1273318,28
30468,8275,1289530,12
30469,8275,1292133,22
30470,8275,1430684,7
30471,8275,1682014,30
30472,8275,1770567,9
30473,8275,1791131,21
30474,8275,1826793,10
